test_acc,dataset,i_set,train_acc,test_loss,train_loss
93.47826385498047,detailed-1000pre,1,88.34610748291016,0.32267552614212036,0.5083121657371521
93.47826385498047,detailed-1000pre,1,88.37803649902344,0.3221995234489441,0.5078426003456116
93.47826385498047,detailed-1000pre,1,88.37803649902344,0.32170751690864563,0.507358968257904
93.47826385498047,detailed-1000pre,1,88.47381591796875,0.321199893951416,0.5068601965904236
93.47826385498047,detailed-1000pre,1,88.47381591796875,0.32067713141441345,0.5063470005989075
93.47826385498047,detailed-1000pre,1,88.47381591796875,0.32014939188957214,0.5058262944221497
93.47826385498047,detailed-1000pre,1,88.47381591796875,0.3195970952510834,0.5052960515022278
93.6454849243164,detailed-1000pre,1,88.53767395019531,0.31902942061424255,0.5047445297241211
93.6454849243164,detailed-1000pre,1,88.5696029663086,0.31844043731689453,0.5041744112968445
93.6454849243164,detailed-1000pre,1,88.60153198242188,0.3177926540374756,0.5035790205001831
93.6454849243164,detailed-1000pre,1,88.60153198242188,0.31711259484291077,0.5029375553131104
93.47826385498047,detailed-1000pre,1,88.63346099853516,0.31640294194221497,0.502265989780426
93.47826385498047,detailed-1000pre,1,88.63346099853516,0.31566575169563293,0.5015696883201599
93.31103515625,detailed-1000pre,1,88.63346099853516,0.314901739358902,0.5008504986763
93.31103515625,detailed-1000pre,1,88.5696029663086,0.3141193687915802,0.5001102089881897
93.14381408691406,detailed-1000pre,1,88.47381591796875,0.3133334219455719,0.4993555247783661
93.31103515625,detailed-1000pre,1,88.50574493408203,0.31252822279930115,0.4985981285572052
93.6454849243164,detailed-1000pre,1,88.53767395019531,0.3116869032382965,0.497830867767334
93.6454849243164,detailed-1000pre,1,88.5696029663086,0.3108298182487488,0.4970506429672241
93.81270599365234,detailed-1000pre,1,88.53767395019531,0.3099553883075714,0.4962577521800995
93.6454849243164,detailed-1000pre,1,88.53767395019531,0.30906394124031067,0.49545320868492126
93.6454849243164,detailed-1000pre,1,88.63346099853516,0.30815714597702026,0.4946433901786804
93.6454849243164,detailed-1000pre,1,88.63346099853516,0.3072358965873718,0.49383100867271423
93.6454849243164,detailed-1000pre,1,88.60153198242188,0.3063028156757355,0.49301788210868835
93.31103515625,detailed-1000pre,1,88.50574493408203,0.30535951256752014,0.4922078251838684
93.31103515625,detailed-1000pre,1,88.60153198242188,0.30441024899482727,0.49140462279319763
93.31103515625,detailed-1000pre,1,88.66539001464844,0.3034556210041046,0.49061110615730286
93.14381408691406,detailed-1000pre,1,88.63346099853516,0.30249375104904175,0.48982855677604675
93.31103515625,detailed-1000pre,1,88.5696029663086,0.301522433757782,0.4890593886375427
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.30054816603660583,0.4883049428462982
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.29957953095436096,0.4875689148902893
93.47826385498047,detailed-1000pre,1,88.60153198242188,0.29861924052238464,0.4868595004081726
93.47826385498047,detailed-1000pre,1,88.60153198242188,0.2976709008216858,0.4861811101436615
93.6454849243164,detailed-1000pre,1,88.60153198242188,0.29673847556114197,0.4855387508869171
93.6454849243164,detailed-1000pre,1,88.63346099853516,0.2958281934261322,0.4849376678466797
93.6454849243164,detailed-1000pre,1,88.63346099853516,0.29494142532348633,0.4843824803829193
93.6454849243164,detailed-1000pre,1,88.69731903076172,0.2940811514854431,0.4838769733905792
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2932565212249756,0.4834229052066803
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.29247596859931946,0.4830222427845001
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2917400002479553,0.4826759099960327
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2910539209842682,0.4823850989341736
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.29042112827301025,0.4821496605873108
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2898416817188263,0.48196911811828613
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2893194556236267,0.4818393290042877
93.31103515625,detailed-1000pre,1,88.63346099853516,0.28885552287101746,0.4817570745944977
93.31103515625,detailed-1000pre,1,88.66539001464844,0.2884475588798523,0.48171502351760864
93.47826385498047,detailed-1000pre,1,88.60153198242188,0.2881019115447998,0.4817080795764923
93.47826385498047,detailed-1000pre,1,88.63346099853516,0.28781816363334656,0.4817265570163727
93.47826385498047,detailed-1000pre,1,88.53767395019531,0.28759467601776123,0.48174962401390076
93.47826385498047,detailed-1000pre,1,88.53767395019531,0.2874234914779663,0.4817732274532318
93.31103515625,detailed-1000pre,1,88.50574493408203,0.28729698061943054,0.4817882776260376
93.31103515625,detailed-1000pre,1,88.50574493408203,0.28721487522125244,0.4817928671836853
93.14381408691406,detailed-1000pre,1,88.53767395019531,0.2871715724468231,0.48178809881210327
93.14381408691406,detailed-1000pre,1,88.53767395019531,0.28715866804122925,0.48176488280296326
93.31103515625,detailed-1000pre,1,88.5696029663086,0.287185400724411,0.4817272424697876
93.31103515625,detailed-1000pre,1,88.5696029663086,0.2872416079044342,0.4816625118255615
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.2873227894306183,0.4815835952758789
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.2874254882335663,0.48149171471595764
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.28754526376724243,0.48139166831970215
93.47826385498047,detailed-1000pre,1,88.53767395019531,0.28767672181129456,0.48128995299339294
93.47826385498047,detailed-1000pre,1,88.5696029663086,0.2878072261810303,0.4811886250972748
93.47826385498047,detailed-1000pre,1,88.63346099853516,0.2879413068294525,0.48109549283981323
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.2880793511867523,0.48101434111595154
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2882172465324402,0.4809418320655823
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2883524000644684,0.48087194561958313
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2884851396083832,0.4808013141155243
93.31103515625,detailed-1000pre,1,88.76117706298828,0.28860828280448914,0.48072853684425354
93.31103515625,detailed-1000pre,1,88.729248046875,0.2887153923511505,0.4806525707244873
93.31103515625,detailed-1000pre,1,88.729248046875,0.2888084650039673,0.48057177662849426
93.31103515625,detailed-1000pre,1,88.69731903076172,0.28888869285583496,0.48048990964889526
93.31103515625,detailed-1000pre,1,88.69731903076172,0.28895825147628784,0.480408251285553
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2890133559703827,0.4803290367126465
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2890568673610687,0.4802517592906952
93.31103515625,detailed-1000pre,1,88.69731903076172,0.28909024596214294,0.4801771938800812
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2891181707382202,0.4801025986671448
93.31103515625,detailed-1000pre,1,88.69731903076172,0.2891450822353363,0.4800293445587158
93.31103515625,detailed-1000pre,1,88.69731903076172,0.289169043302536,0.4799562990665436
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.28919175267219543,0.47988200187683105
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.2892135977745056,0.4798069894313812
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.28923648595809937,0.47973012924194336
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.2892610728740692,0.47964996099472046
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.28928685188293457,0.4795670509338379
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.2893095016479492,0.4794829785823822
93.47826385498047,detailed-1000pre,1,88.729248046875,0.289327472448349,0.47939878702163696
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2893373966217041,0.47931453585624695
93.47826385498047,detailed-1000pre,1,88.729248046875,0.28933900594711304,0.47922924160957336
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2893320918083191,0.4791404604911804
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2893218398094177,0.47904887795448303
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2893095314502716,0.47895681858062744
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2892976701259613,0.4788622558116913
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2892877161502838,0.47876545786857605
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.28928279876708984,0.4786648750305176
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.28928637504577637,0.4785647988319397
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.28929606080055237,0.4784611165523529
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2893105149269104,0.47835537791252136
93.47826385498047,detailed-1000pre,1,88.729248046875,0.2893322706222534,0.4782480001449585
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.28936052322387695,0.4781365692615509
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.2893820106983185,0.47802430391311646
93.47826385498047,detailed-1000pre,1,88.69731903076172,0.289409875869751,0.4779146909713745
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.2894365191459656,0.477806031703949
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.28947070240974426,0.47769129276275635
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.28950944542884827,0.4775770902633667
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.2895527780056,0.47746360301971436
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.2896006405353546,0.47735151648521423
93.47826385498047,detailed-1000pre,1,88.66539001464844,0.28965023159980774,0.47723984718322754
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2896975576877594,0.4771296977996826
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2897406816482544,0.47701653838157654
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.28977933526039124,0.4769032895565033
93.47826385498047,detailed-1000pre,1,88.76117706298828,0.2898215055465698,0.47678637504577637
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2898716330528259,0.47666698694229126
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.28993934392929077,0.4765457212924957
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2900206446647644,0.4764177203178406
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2900943160057068,0.4762800335884094
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2901727259159088,0.47614002227783203
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29025912284851074,0.4760090410709381
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29034751653671265,0.4758734107017517
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2904435992240906,0.4757362902164459
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.290542334318161,0.4755982756614685
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.2906430959701538,0.47545692324638367
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29074907302856445,0.47531363368034363
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29085418581962585,0.47517022490501404
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.290963351726532,0.4750231206417084
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29107874631881714,0.4748760759830475
93.47826385498047,detailed-1000pre,1,88.79310607910156,0.29119357466697693,0.4747280180454254
93.47826385498047,detailed-1000pre,1,88.82503509521484,0.2913133502006531,0.47457849979400635
93.47826385498047,detailed-1000pre,1,88.82503509521484,0.29143062233924866,0.4744287431240082
93.47826385498047,detailed-1000pre,1,88.85696411132812,0.2915497422218323,0.47427767515182495
93.47826385498047,detailed-1000pre,1,88.85696411132812,0.2916746139526367,0.47412508726119995
93.47826385498047,detailed-1000pre,1,88.85696411132812,0.29180070757865906,0.4739700257778168
93.6454849243164,detailed-1000pre,1,88.85696411132812,0.2919207513332367,0.4738124907016754
93.6454849243164,detailed-1000pre,1,88.88888549804688,0.2920421063899994,0.4736490249633789
93.6454849243164,detailed-1000pre,1,88.88888549804688,0.2921648919582367,0.47348156571388245
93.6454849243164,detailed-1000pre,1,88.88888549804688,0.29229167103767395,0.47331082820892334
93.6454849243164,detailed-1000pre,1,88.92081451416016,0.29241421818733215,0.47313618659973145
93.6454849243164,detailed-1000pre,1,88.92081451416016,0.29252511262893677,0.47295281291007996
93.6454849243164,detailed-1000pre,1,88.92081451416016,0.2926260232925415,0.47276151180267334
93.6454849243164,detailed-1000pre,1,88.95274353027344,0.2927231788635254,0.472565621137619
93.6454849243164,detailed-1000pre,1,88.98467254638672,0.2928176522254944,0.4723702371120453
93.6454849243164,detailed-1000pre,1,88.98467254638672,0.2929157316684723,0.472169429063797
93.6454849243164,detailed-1000pre,1,89.0166015625,0.29301154613494873,0.47196435928344727
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.29310473799705505,0.47175925970077515
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.29319819808006287,0.4715532064437866
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.2932892441749573,0.4713379442691803
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.2933807373046875,0.47111397981643677
93.81270599365234,detailed-1000pre,1,89.04853057861328,0.2934810221195221,0.4708830714225769
93.81270599365234,detailed-1000pre,1,89.04853057861328,0.2935751676559448,0.47064709663391113
93.81270599365234,detailed-1000pre,1,89.0166015625,0.29365774989128113,0.4704088568687439
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2937206029891968,0.4701642394065857
93.81270599365234,detailed-1000pre,1,89.0166015625,0.29377639293670654,0.46991074085235596
93.81270599365234,detailed-1000pre,1,89.0166015625,0.29381850361824036,0.4696475863456726
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2938694357872009,0.4693743586540222
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2939295172691345,0.46909603476524353
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.2939926087856293,0.46881234645843506
93.81270599365234,detailed-1000pre,1,88.95274353027344,0.2940632104873657,0.468523770570755
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.2941809892654419,0.4682259261608124
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.29432931542396545,0.4679267406463623
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.2944510579109192,0.46762320399284363
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.2945508658885956,0.46731194853782654
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.2946815490722656,0.466989129781723
93.81270599365234,detailed-1000pre,1,88.98467254638672,0.29481780529022217,0.4666505455970764
93.81270599365234,detailed-1000pre,1,88.92081451416016,0.2949548363685608,0.4662930965423584
93.81270599365234,detailed-1000pre,1,88.88888549804688,0.29510965943336487,0.4659293293952942
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2952411472797394,0.4655624032020569
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2953339219093323,0.46518343687057495
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2954387962818146,0.46479135751724243
93.81270599365234,detailed-1000pre,1,89.0166015625,0.2955821752548218,0.46438854932785034
93.6454849243164,detailed-1000pre,1,89.0166015625,0.2957674562931061,0.46397271752357483
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.2959041893482208,0.4635467231273651
93.6454849243164,detailed-1000pre,1,89.08045959472656,0.29599717259407043,0.46311724185943604
93.6454849243164,detailed-1000pre,1,89.08045959472656,0.29610756039619446,0.462675005197525
93.6454849243164,detailed-1000pre,1,89.04853057861328,0.2962687909603119,0.462226003408432
93.6454849243164,detailed-1000pre,1,89.0166015625,0.29645204544067383,0.4617660343647003
93.47826385498047,detailed-1000pre,1,88.98467254638672,0.2966062128543854,0.4612964987754822
93.47826385498047,detailed-1000pre,1,88.98467254638672,0.2967401146888733,0.4608187675476074
93.47826385498047,detailed-1000pre,1,89.0166015625,0.29687440395355225,0.4603368043899536
93.47826385498047,detailed-1000pre,1,89.0166015625,0.29703032970428467,0.4598481357097626
93.47826385498047,detailed-1000pre,1,89.0166015625,0.2971961498260498,0.45935961604118347
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.2973463237285614,0.458862841129303
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.2974723279476166,0.4583573639392853
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.2975825071334839,0.4578395485877991
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.29770994186401367,0.4573041498661041
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.2977930009365082,0.4567515254020691
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.29789605736732483,0.4561830461025238
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.29803669452667236,0.4555983543395996
93.47826385498047,detailed-1000pre,1,89.04853057861328,0.2981909215450287,0.45500215888023376
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.2982981503009796,0.45439863204956055
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.2984265983104706,0.4537821114063263
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.29859378933906555,0.4531612694263458
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.2987980544567108,0.4525294601917267
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.29899632930755615,0.45188775658607483
93.47826385498047,detailed-1000pre,1,89.14431762695312,0.29920288920402527,0.4512358605861664
93.47826385498047,detailed-1000pre,1,89.14431762695312,0.29941526055336,0.45057007670402527
93.47826385498047,detailed-1000pre,1,89.08045959472656,0.2996068298816681,0.44988813996315
93.47826385498047,detailed-1000pre,1,89.11238861083984,0.29981639981269836,0.4491938650608063
93.47826385498047,detailed-1000pre,1,89.14431762695312,0.30000942945480347,0.4484727084636688
93.6454849243164,detailed-1000pre,1,89.1762466430664,0.30020079016685486,0.4477352797985077
93.6454849243164,detailed-1000pre,1,89.14431762695312,0.3004201352596283,0.4469771683216095
93.6454849243164,detailed-1000pre,1,89.14431762695312,0.3006443381309509,0.4462031424045563
93.6454849243164,detailed-1000pre,1,89.20817565917969,0.30082380771636963,0.4454149603843689
93.6454849243164,detailed-1000pre,1,89.1762466430664,0.30097001791000366,0.4446101486682892
93.6454849243164,detailed-1000pre,1,89.24010467529297,0.301094651222229,0.44379839301109314
93.6454849243164,detailed-1000pre,1,89.27203369140625,0.30127382278442383,0.44297102093696594
93.6454849243164,detailed-1000pre,1,89.30396270751953,0.3014472723007202,0.4421204924583435
93.6454849243164,detailed-1000pre,1,89.24010467529297,0.3015603721141815,0.44126126170158386
93.6454849243164,detailed-1000pre,1,89.24010467529297,0.3016141653060913,0.4403808116912842
93.6454849243164,detailed-1000pre,1,89.24010467529297,0.30165350437164307,0.4394840896129608
93.6454849243164,detailed-1000pre,1,89.30396270751953,0.3017050623893738,0.4385678768157959
93.6454849243164,detailed-1000pre,1,89.30396270751953,0.3017407953739166,0.43762362003326416
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.3017072379589081,0.4366494417190552
93.6454849243164,detailed-1000pre,1,89.36781311035156,0.3017275929450989,0.43564844131469727
93.6454849243164,detailed-1000pre,1,89.39974212646484,0.30175769329071045,0.43462616205215454
93.6454849243164,detailed-1000pre,1,89.39974212646484,0.3017529547214508,0.4335857629776001
93.6454849243164,detailed-1000pre,1,89.39974212646484,0.30170732736587524,0.43251630663871765
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.30169665813446045,0.43140894174575806
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.3015887141227722,0.43027251958847046
93.6454849243164,detailed-1000pre,1,89.36781311035156,0.3013612627983093,0.42910388112068176
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.30121466517448425,0.42789551615715027
93.6454849243164,detailed-1000pre,1,89.36781311035156,0.3010867238044739,0.42664235830307007
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.30077430605888367,0.425351083278656
93.6454849243164,detailed-1000pre,1,89.33588409423828,0.30054375529289246,0.42402616143226624
93.6454849243164,detailed-1000pre,1,89.49552917480469,0.3003405034542084,0.4226645529270172
93.6454849243164,detailed-1000pre,1,89.49552917480469,0.29986757040023804,0.42127305269241333
93.6454849243164,detailed-1000pre,1,89.52745819091797,0.29952505230903625,0.4198336899280548
93.6454849243164,detailed-1000pre,1,89.55938720703125,0.29932063817977905,0.4183546006679535
93.6454849243164,detailed-1000pre,1,89.59131622314453,0.2987991273403168,0.4168602526187897
93.6454849243164,detailed-1000pre,1,89.62324523925781,0.29837507009506226,0.4153456389904022
93.6454849243164,detailed-1000pre,1,89.6551742553711,0.29809489846229553,0.41379839181900024
93.47826385498047,detailed-1000pre,1,89.75096130371094,0.2976364195346832,0.4122176468372345
93.47826385498047,detailed-1000pre,1,89.75096130371094,0.29710978269577026,0.4105854630470276
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.29659682512283325,0.40890440344810486
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.29602745175361633,0.4071560800075531
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.29562342166900635,0.40535372495651245
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.29495641589164734,0.4035058915615082
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.2942482531070709,0.4016258120536804
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.29371094703674316,0.3997332453727722
93.47826385498047,detailed-1000pre,1,89.78288269042969,0.292795330286026,0.3977894186973572
93.47826385498047,detailed-1000pre,1,89.81481170654297,0.29214513301849365,0.39578500390052795
93.47826385498047,detailed-1000pre,1,89.84674072265625,0.29141965508461,0.3937220275402069
93.6454849243164,detailed-1000pre,1,89.81481170654297,0.2905099093914032,0.3915959298610687
93.6454849243164,detailed-1000pre,1,89.9425277709961,0.28994303941726685,0.3894234001636505
93.6454849243164,detailed-1000pre,1,90.00638580322266,0.28891924023628235,0.38723400235176086
93.6454849243164,detailed-1000pre,1,90.00638580322266,0.2884170413017273,0.38506147265434265
93.6454849243164,detailed-1000pre,1,90.03831481933594,0.28715798258781433,0.3828831613063812
93.6454849243164,detailed-1000pre,1,90.07024383544922,0.2862859070301056,0.3806714415550232
93.6454849243164,detailed-1000pre,1,90.07024383544922,0.2853309214115143,0.3784271478652954
93.6454849243164,detailed-1000pre,1,90.16603088378906,0.2839986979961395,0.3761630952358246
93.6454849243164,detailed-1000pre,1,90.29373931884766,0.2834595739841461,0.37389683723449707
93.6454849243164,detailed-1000pre,1,90.35759735107422,0.28136223554611206,0.37161892652511597
93.6454849243164,detailed-1000pre,1,90.3895263671875,0.28158676624298096,0.36936044692993164
93.6454849243164,detailed-1000pre,1,90.51724243164062,0.27904126048088074,0.36704111099243164
93.6454849243164,detailed-1000pre,1,90.45338439941406,0.2782513201236725,0.3646572530269623
93.6454849243164,detailed-1000pre,1,90.51724243164062,0.27727392315864563,0.3622887432575226
93.6454849243164,detailed-1000pre,1,90.70880889892578,0.2750031650066376,0.36000022292137146
93.6454849243164,detailed-1000pre,1,90.77266693115234,0.27458706498146057,0.3577280640602112
93.6454849243164,detailed-1000pre,1,90.8365249633789,0.2726300060749054,0.35541972517967224
93.6454849243164,detailed-1000pre,1,90.86845397949219,0.2708249092102051,0.3531111180782318
93.6454849243164,detailed-1000pre,1,90.90038299560547,0.27006807923316956,0.35088667273521423
93.6454849243164,detailed-1000pre,1,90.90038299560547,0.2676597833633423,0.34871068596839905
93.6454849243164,detailed-1000pre,1,91.09195709228516,0.26631343364715576,0.3465031087398529
93.6454849243164,detailed-1000pre,1,91.09195709228516,0.2648036777973175,0.3443179428577423
93.6454849243164,detailed-1000pre,1,91.34738159179688,0.26220080256462097,0.3421902060508728
93.6454849243164,detailed-1000pre,1,91.15580749511719,0.261813223361969,0.3401253819465637
93.97993469238281,detailed-1000pre,1,91.37931060791016,0.2583007514476776,0.33810707926750183
93.97993469238281,detailed-1000pre,1,91.37931060791016,0.25792357325553894,0.3360603451728821
93.97993469238281,detailed-1000pre,1,91.53895568847656,0.25513628125190735,0.3339885473251343
93.97993469238281,detailed-1000pre,1,91.57088470458984,0.25358468294143677,0.33194759488105774
93.81270599365234,detailed-1000pre,1,91.63473510742188,0.25207850337028503,0.3299437165260315
93.81270599365234,detailed-1000pre,1,91.63473510742188,0.24910575151443481,0.32797378301620483
93.6454849243164,detailed-1000pre,1,91.69859313964844,0.24873857200145721,0.3260372579097748
93.97993469238281,detailed-1000pre,1,91.57088470458984,0.24502025544643402,0.3241630494594574
93.97993469238281,detailed-1000pre,1,91.57088470458984,0.24501660466194153,0.3223188817501068
93.97993469238281,detailed-1000pre,1,91.57088470458984,0.24206271767616272,0.3204547166824341
94.14715576171875,detailed-1000pre,1,91.73052215576172,0.24075625836849213,0.3186410665512085
94.14715576171875,detailed-1000pre,1,91.6028060913086,0.23923486471176147,0.3168867826461792
94.14715576171875,detailed-1000pre,1,91.66666412353516,0.2368914932012558,0.315171480178833
94.14715576171875,detailed-1000pre,1,91.73052215576172,0.23599007725715637,0.3134636878967285
94.14715576171875,detailed-1000pre,1,91.73052215576172,0.23366142809391022,0.31177106499671936
94.14715576171875,detailed-1000pre,1,91.82630920410156,0.23279055953025818,0.3101094365119934
94.14715576171875,detailed-1000pre,1,91.9220962524414,0.23073402047157288,0.30845001339912415
94.31438446044922,detailed-1000pre,1,92.01788330078125,0.2299094796180725,0.30681347846984863
94.31438446044922,detailed-1000pre,1,92.08173370361328,0.227500781416893,0.3052099943161011
94.6488265991211,detailed-1000pre,1,92.17752075195312,0.22826041281223297,0.3036520779132843
94.48160552978516,detailed-1000pre,1,92.11366271972656,0.22331789135932922,0.30220380425453186
94.81605529785156,detailed-1000pre,1,92.11366271972656,0.2277468591928482,0.3009411096572876
94.6488265991211,detailed-1000pre,1,92.14559173583984,0.22103631496429443,0.29984334111213684
94.81605529785156,detailed-1000pre,1,92.17752075195312,0.22164812684059143,0.29815635085105896
94.81605529785156,detailed-1000pre,1,92.24137878417969,0.2232193499803543,0.2964990437030792
94.81605529785156,detailed-1000pre,1,92.4010238647461,0.21746239066123962,0.29555290937423706
